match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision,team_1_avg_runs,team_2_avg_runs,team_1_won_toss,team_1_batted_first,venue_encoded,team_1_won
64925,England,South Africa,267,270,South Africa,St George's Park,England,bat,241.78454332552693,246.04545454545453,1,1,253,0
64926,South Africa,England,291,183,South Africa,Newlands,England,field,246.04545454545453,241.78454332552693,0,1,180,1
64927,South Africa,England,311,304,South Africa,Buffalo Park,South Africa,bat,246.04545454545453,241.78454332552693,1,1,38,1
64928,South Africa,England,211,7,South Africa,Kingsmead,South Africa,bat,246.04545454545453,241.78454332552693,1,1,129,1
64929,England,South Africa,240,241,South Africa,SuperSport Park,South Africa,field,241.78454332552693,246.04545454545453,0,1,258,0
64932,South Africa,Zimbabwe,301,136,South Africa,The Wanderers Stadium,Zimbabwe,field,246.04545454545453,204.35055350553506,0,1,269,1
64933,Australia,New Zealand,264,178,Australia,Eden Park,Australia,bat,246.49891540130153,234.99731903485255,1,1,79,1
64934,South Africa,Zimbabwe,329,198,South Africa,Kingsmead,Zimbabwe,field,246.04545454545453,204.35055350553506,0,1,129,1
64935,New Zealand,Australia,233,236,Australia,Basin Reserve,Australia,field,234.99731903485255,246.49891540130153,0,1,20,0
64936,Zimbabwe,South Africa,206,207,South Africa,St George's Park,Zimbabwe,bat,204.35055350553506,246.04545454545453,1,1,253,0
64939,India,Pakistan,356,298,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,bat,247.694,237.21428571428572,1,1,73,1
64941,India,Pakistan,315,319,Pakistan,"Sardar Patel (Gujarat) Stadium, Motera",India,bat,247.694,237.21428571428572,1,1,218,0
64942,India,Pakistan,249,252,Pakistan,Green Park,India,bat,247.694,237.21428571428572,1,1,95,0
64943,Pakistan,India,303,144,Pakistan,Arun Jaitley Stadium,Pakistan,bat,237.21428571428572,247.694,1,1,12,1
65029,England,Pakistan,204,208,Pakistan,"Old Trafford, Manchester",England,bat,241.78454332552693,237.21428571428572,1,1,187,0
65030,Pakistan,England,185,189,England,"Kennington Oval, London",Pakistan,bat,237.21428571428572,241.78454332552693,1,1,124,0
65031,Pakistan,England,229,231,England,"Lord's, London",England,field,237.21428571428572,241.78454332552693,0,1,134,0
65032,India,England,170,171,England,Trent Bridge,England,field,247.694,241.78454332552693,0,1,275,0
65033,England,India,307,237,England,Kennington Oval,India,field,241.78454332552693,247.694,0,1,123,1
65034,India,England,204,181,India,Lord's,India,bat,247.694,241.78454332552693,1,1,133,1
65235,West Indies,South Africa,278,275,West Indies,"Newlands, Cape Town",West Indies,bat,219.19893899204243,246.04545454545453,1,1,181,1
65236,Zimbabwe,Namibia,340,104,Zimbabwe,Harare Sports Club,Namibia,field,204.35055350553506,195.70149253731344,0,1,102,1
65237,Sri Lanka,New Zealand,272,225,Sri Lanka,"Goodyear Park, Bloemfontein",New Zealand,field,229.3519313304721,234.99731903485255,0,1,89,1
65238,Australia,Pakistan,310,228,Australia,"New Wanderers Stadium, Johannesburg",Pakistan,field,246.49891540130153,237.21428571428572,0,1,179,1
65239,Canada,Bangladesh,180,120,Canada,"Kingsmead, Durban",Canada,bat,192.63934426229508,214.4063492063492,1,1,130,1
65240,Kenya,South Africa,140,142,South Africa,"North West Cricket Stadium, Potchefstroom",Kenya,bat,178.625,246.04545454545453,1,1,183,0
65241,India,Netherlands,204,136,India,"Boland Bank Park, Paarl",India,bat,247.694,202.0909090909091,1,1,29,1
65242,New Zealand,West Indies,241,221,New Zealand,"St George's Park, Port Elizabeth",West Indies,field,234.99731903485255,219.19893899204243,0,1,255,1
65244,India,Australia,125,128,Australia,"SuperSport Park, Centurion",India,bat,247.694,246.49891540130153,1,1,259,0
65245,Canada,Kenya,197,198,Kenya,"Newlands, Cape Town",Canada,bat,192.63934426229508,178.625,1,1,181,0
65246,Netherlands,England,142,144,England,"Buffalo Park, East London",England,field,202.0909090909091,241.78454332552693,0,1,39,0
65247,Pakistan,Namibia,255,84,Pakistan,"De Beers Diamond Oval, Kimberley",Pakistan,bat,237.21428571428572,195.70149253731344,1,1,69,1
65248,South Africa,New Zealand,306,229,South Africa,"New Wanderers Stadium, Johannesburg",South Africa,bat,246.04545454545453,234.99731903485255,1,1,179,1
65249,West Indies,Bangladesh,244,32,West Indies,"Willowmoore Park, Benoni",Bangladesh,field,219.19893899204243,214.4063492063492,0,1,301,1
65250,India,Zimbabwe,255,172,India,Harare Sports Club,Zimbabwe,field,247.694,204.35055350553506,0,1,102,1
65251,Canada,Sri Lanka,36,37,Sri Lanka,"Boland Bank Park, Paarl",Sri Lanka,field,192.63934426229508,229.3519313304721,0,1,29,0
65252,England,Namibia,272,217,England,"St George's Park, Port Elizabeth",Namibia,field,241.78454332552693,195.70149253731344,0,1,255,1
65254,Bangladesh,South Africa,108,109,South Africa,"Goodyear Park, Bloemfontein",South Africa,field,214.4063492063492,246.04545454545453,0,1,89,0
65255,England,Pakistan,246,134,England,"Newlands, Cape Town",England,bat,241.78454332552693,237.21428571428572,1,1,181,1
65256,Canada,West Indies,202,206,West Indies,"SuperSport Park, Centurion",West Indies,field,192.63934426229508,219.19893899204243,0,1,259,0
65257,India,Namibia,311,130,India,"City Oval, Pietermaritzburg",Namibia,field,247.694,195.70149253731344,0,1,55,1
65258,Kenya,Sri Lanka,210,157,Kenya,"Gymkhana Club Ground, Nairobi",Sri Lanka,field,178.625,229.3519313304721,0,1,99,1
65259,Zimbabwe,Australia,246,248,Australia,"Queens Sports Club, Bulawayo",Zimbabwe,bat,204.35055350553506,246.49891540130153,1,1,201,0
65260,Pakistan,Netherlands,253,156,Pakistan,"Boland Bank Park, Paarl",Netherlands,field,237.21428571428572,202.0909090909091,0,1,29,1
65261,Bangladesh,New Zealand,198,199,New Zealand,"De Beers Diamond Oval, Kimberley",Bangladesh,bat,214.4063492063492,234.99731903485255,1,1,69,0
65262,India,England,250,168,India,"Kingsmead, Durban",India,bat,247.694,241.78454332552693,1,1,130,1
65263,Australia,Namibia,301,45,Australia,"North West Cricket Stadium, Potchefstroom",Australia,bat,246.49891540130153,195.70149253731344,1,1,183,1
65264,South Africa,Canada,254,136,South Africa,"Buffalo Park, East London",Canada,field,246.04545454545453,192.63934426229508,0,1,39,1
65265,Zimbabwe,Netherlands,301,202,Zimbabwe,"Queens Sports Club, Bulawayo",Netherlands,field,204.35055350553506,202.0909090909091,0,1,201,1
65266,Sri Lanka,West Indies,228,222,Sri Lanka,"Newlands, Cape Town",Sri Lanka,bat,229.3519313304721,219.19893899204243,1,1,181,1
65267,Kenya,Bangladesh,217,185,Kenya,"New Wanderers Stadium, Johannesburg",Kenya,bat,178.625,214.4063492063492,1,1,179,1
65268,Pakistan,India,273,276,India,"SuperSport Park, Centurion",Pakistan,bat,237.21428571428572,247.694,1,1,259,0
65269,England,Australia,204,208,Australia,"St George's Park, Port Elizabeth",England,bat,241.78454332552693,246.49891540130153,1,1,255,0
65270,Canada,New Zealand,196,197,New Zealand,"Willowmoore Park, Benoni",New Zealand,field,192.63934426229508,234.99731903485255,0,1,301,0
65271,Netherlands,Namibia,314,250,Netherlands,"Goodyear Park, Bloemfontein",Netherlands,bat,202.0909090909091,195.70149253731344,1,1,89,1
65272,Sri Lanka,South Africa,268,229,Sri Lanka,"Kingsmead, Durban",Sri Lanka,bat,229.3519313304721,246.04545454545453,1,1,130,1
65275,Australia,Sri Lanka,319,223,Australia,"SuperSport Park, Centurion",Australia,bat,246.49891540130153,229.3519313304721,1,1,259,1
65276,Kenya,India,225,226,India,"Newlands, Cape Town",Kenya,bat,178.625,247.694,1,1,181,0
65277,Zimbabwe,New Zealand,252,253,New Zealand,"Goodyear Park, Bloemfontein",Zimbabwe,bat,204.35055350553506,234.99731903485255,1,1,89,0
65278,India,Sri Lanka,292,109,India,"New Wanderers Stadium, Johannesburg",Sri Lanka,field,247.694,229.3519313304721,0,1,179,1
65279,Australia,New Zealand,208,112,Australia,"St George's Park, Port Elizabeth",New Zealand,field,246.49891540130153,234.99731903485255,0,1,255,1
65280,Zimbabwe,Kenya,133,135,Kenya,"Goodyear Park, Bloemfontein",Zimbabwe,bat,204.35055350553506,178.625,1,1,89,0
65281,New Zealand,India,146,150,India,"SuperSport Park, Centurion",India,field,234.99731903485255,247.694,0,1,259,0
65282,Sri Lanka,Zimbabwe,256,182,Sri Lanka,"Buffalo Park, East London",Sri Lanka,bat,229.3519313304721,204.35055350553506,1,1,39,1
65283,Kenya,Australia,174,178,Australia,"Kingsmead, Durban",Australia,field,178.625,246.49891540130153,0,1,130,0
65284,Australia,Sri Lanka,212,123,Australia,"St George's Park, Port Elizabeth",Australia,bat,246.49891540130153,229.3519313304721,1,1,255,1
65285,India,Kenya,270,179,India,"Kingsmead, Durban",India,bat,247.694,178.625,1,1,130,1
65286,Australia,India,359,234,Australia,"New Wanderers Stadium, Johannesburg",India,field,246.49891540130153,247.694,0,1,179,1
65634,Sri Lanka,Australia,343,264,Sri Lanka,Sydney Cricket Ground,Australia,field,229.3519313304721,246.49891540130153,0,1,260,1
65635,Australia,England,271,264,Australia,"Bellerive Oval, Hobart",Australia,bat,246.49891540130153,241.78454332552693,1,1,26,1
65636,Sri Lanka,England,284,253,Sri Lanka,Sydney Cricket Ground,Sri Lanka,bat,229.3519313304721,241.78454332552693,1,1,260,1
65637,Sri Lanka,Australia,211,214,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,37,0
65638,England,Sri Lanka,279,260,England,Adelaide Oval,England,bat,241.78454332552693,229.3519313304721,1,1,1,1
65639,England,Australia,152,153,Australia,Adelaide Oval,England,bat,241.78454332552693,246.49891540130153,1,1,1,0
65640,Sri Lanka,Australia,214,215,Australia,Melbourne Cricket Ground,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,160,0
65641,England,Australia,117,118,Australia,Sydney Cricket Ground,England,bat,241.78454332552693,246.49891540130153,1,1,260,0
65642,Australia,England,229,224,Australia,Melbourne Cricket Ground,Australia,bat,246.49891540130153,241.78454332552693,1,1,160,1
65643,Australia,India,288,270,Australia,Melbourne Cricket Ground,Australia,bat,246.49891540130153,247.694,1,1,160,1
65644,Australia,Zimbabwe,225,126,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,204.35055350553506,1,1,260,1
65645,Zimbabwe,India,208,211,India,Bellerive Oval,Zimbabwe,bat,204.35055350553506,247.694,1,1,25,0
65646,Australia,Zimbabwe,344,196,Australia,Bellerive Oval,Australia,bat,246.49891540130153,204.35055350553506,1,1,25,1
65647,India,Australia,303,284,India,Brisbane Cricket Ground,India,bat,247.694,246.49891540130153,1,1,35,1
65648,India,Zimbabwe,255,231,India,Brisbane Cricket Ground,India,bat,247.694,204.35055350553506,1,1,35,1
65649,India,Australia,296,225,India,Sydney Cricket Ground,India,bat,247.694,246.49891540130153,1,1,260,1
65653,India,Australia,203,204,Australia,W.A.C.A. Ground,India,bat,247.694,246.49891540130153,1,1,289,0
65655,India,Australia,222,224,Australia,Melbourne Cricket Ground,India,bat,247.694,246.49891540130153,1,1,160,0
65656,Australia,India,359,151,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,247.694,1,1,260,1
65659,West Indies,Pakistan,273,274,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Pakistan,field,219.19893899204243,237.21428571428572,0,1,36,0
65660,West Indies,Australia,263,43,West Indies,"Brisbane Cricket Ground, Woolloongabba",West Indies,bat,219.19893899204243,246.49891540130153,1,1,36,1
65661,Pakistan,Australia,163,167,Australia,Sydney Cricket Ground,Australia,field,237.21428571428572,246.49891540130153,0,1,260,0
65662,Australia,West Indies,269,196,Australia,Adelaide Oval,Australia,bat,246.49891540130153,219.19893899204243,1,1,1,1
65664,Australia,Pakistan,265,268,Pakistan,W.A.C.A. Ground,Australia,bat,246.49891540130153,237.21428571428572,1,1,289,0
65665,Pakistan,West Indies,307,277,Pakistan,W.A.C.A. Ground,West Indies,field,237.21428571428572,219.19893899204243,0,1,289,1
65666,Australia,Pakistan,237,219,Australia,Melbourne Cricket Ground,Australia,bat,246.49891540130153,237.21428571428572,1,1,160,1
65708,Pakistan,Bangladesh,257,181,Pakistan,Sinhalese Sports Club,Pakistan,bat,237.21428571428572,214.4063492063492,1,1,242,1
65713,Pakistan,Sri Lanka,122,123,Sri Lanka,R.Premadasa Stadium,Pakistan,bat,237.21428571428572,229.3519313304721,1,1,205,0
65714,Bangladesh,Sri Lanka,190,191,Sri Lanka,R.Premadasa Stadium,Bangladesh,bat,214.4063492063492,229.3519313304721,1,1,205,0
65716,India,Sri Lanka,271,267,India,R.Premadasa Stadium,India,bat,247.694,229.3519313304721,1,1,205,1
65718,Sri Lanka,India,228,203,Sri Lanka,R.Premadasa Stadium,Sri Lanka,bat,229.3519313304721,247.694,1,1,205,1
65803,Pakistan,Zimbabwe,278,210,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat,237.21428571428572,204.35055350553506,1,1,234,1
65804,Sri Lanka,Pakistan,223,225,Pakistan,Sharjah Cricket Association Stadium,Sri Lanka,bat,229.3519313304721,237.21428571428572,1,1,234,0
65805,Kenya,Zimbabwe,225,230,Zimbabwe,Sharjah Cricket Association Stadium,Kenya,bat,178.625,204.35055350553506,1,1,234,0
65806,Sri Lanka,Kenya,256,127,Sri Lanka,Sharjah Cricket Association Stadium,Sri Lanka,bat,229.3519313304721,178.625,1,1,234,1
65807,Sri Lanka,Zimbabwe,193,194,Zimbabwe,Sharjah Cricket Association Stadium,Sri Lanka,bat,229.3519313304721,204.35055350553506,1,1,234,0
65808,Pakistan,Kenya,286,143,Pakistan,Sharjah Cricket Association Stadium,Pakistan,bat,237.21428571428572,178.625,1,1,234,1
65809,Zimbabwe,Pakistan,168,172,Pakistan,Sharjah Cricket Association Stadium,Zimbabwe,bat,204.35055350553506,237.21428571428572,1,1,234,0
66196,England,Zimbabwe,299,147,England,Edgbaston,Zimbabwe,field,241.78454332552693,204.35055350553506,0,1,81,1
66197,New Zealand,United States of America,347,137,New Zealand,Kennington Oval,United States of America,field,234.99731903485255,221.64788732394365,0,1,123,1
66198,India,Kenya,290,192,India,The Rose Bowl,Kenya,field,247.694,178.625,0,1,264,1
66200,United States of America,Australia,65,66,Australia,The Rose Bowl,Australia,field,221.64788732394365,246.49891540130153,0,1,264,0
66201,Zimbabwe,Sri Lanka,191,195,Sri Lanka,Kennington Oval,Sri Lanka,field,204.35055350553506,229.3519313304721,0,1,123,0
66202,Kenya,Pakistan,94,95,Pakistan,Edgbaston,Pakistan,field,178.625,237.21428571428572,0,1,81,0
66203,West Indies,Bangladesh,269,131,West Indies,The Rose Bowl,Bangladesh,field,219.19893899204243,214.4063492063492,0,1,264,1
66204,New Zealand,Australia,198,199,Australia,Kennington Oval,Australia,field,234.99731903485255,246.49891540130153,0,1,123,0
66205,England,Sri Lanka,251,95,England,The Rose Bowl,Sri Lanka,field,241.78454332552693,229.3519313304721,0,1,264,1
66206,South Africa,West Indies,246,249,West Indies,Kennington Oval,West Indies,field,246.04545454545453,219.19893899204243,0,1,123,0
66207,India,Pakistan,200,201,Pakistan,Edgbaston,Pakistan,field,247.694,237.21428571428572,0,1,81,0
66208,Australia,England,259,262,England,Edgbaston,England,field,246.49891540130153,241.78454332552693,0,1,81,0
66209,Pakistan,West Indies,131,132,West Indies,The Rose Bowl,Pakistan,bat,237.21428571428572,219.19893899204243,1,1,264,0
66210,England,West Indies,217,218,West Indies,Kennington Oval,West Indies,field,241.78454332552693,219.19893899204243,0,1,123,0
66283,England,Sri Lanka,293,249,England,"Trent Bridge, Nottingham",England,bat,241.78454332552693,229.3519313304721,1,1,276,1
66284,England,India,271,272,India,"Lord's, London",England,bat,241.78454332552693,247.694,1,1,134,0
66293,England,Zimbabwe,191,195,Zimbabwe,"Trent Bridge, Nottingham",Zimbabwe,field,241.78454332552693,204.35055350553506,0,1,276,0
66294,South Africa,England,264,265,England,"Kennington Oval, London",South Africa,bat,246.04545454545453,241.78454332552693,1,1,124,0
66295,South Africa,Zimbabwe,272,226,South Africa,"St Lawrence Ground, Canterbury",Zimbabwe,field,246.04545454545453,204.35055350553506,0,1,257,1
66297,England,South Africa,223,227,South Africa,"Old Trafford, Manchester",England,bat,241.78454332552693,246.04545454545453,1,1,187,0
66299,Zimbabwe,England,92,95,England,"The Royal & Sun Alliance County Ground, Bristol",England,field,204.35055350553506,241.78454332552693,0,1,266,0
66301,Zimbabwe,South Africa,173,174,South Africa,"The Rose Bowl, Southampton",Zimbabwe,bat,204.35055350553506,246.04545454545453,1,1,265,0
66302,South Africa,England,107,111,England,"Lord's, London",England,field,246.04545454545453,241.78454332552693,0,1,134,0
66304,England,West Indies,147,148,West Indies,Trent Bridge,West Indies,field,241.78454332552693,219.19893899204243,0,1,275,0
66305,England,New Zealand,101,103,New Zealand,Riverside Ground,New Zealand,field,241.78454332552693,234.99731903485255,0,1,212,0
66306,West Indies,England,159,160,England,Headingley,England,field,219.19893899204243,241.78454332552693,0,1,104,0
66309,England,West Indies,285,286,West Indies,Lord's,West Indies,field,241.78454332552693,219.19893899204243,0,1,133,0
66311,New Zealand,West Indies,266,159,New Zealand,Lord's,West Indies,field,234.99731903485255,219.19893899204243,0,1,133,1
66357,Pakistan,Sri Lanka,199,120,Pakistan,Rangiri Dambulla International Stadium,Sri Lanka,field,237.21428571428572,229.3519313304721,0,1,209,1
66358,Pakistan,New Zealand,116,117,New Zealand,Rangiri Dambulla International Stadium,New Zealand,field,237.21428571428572,234.99731903485255,0,1,209,0
66361,New Zealand,Sri Lanka,156,147,New Zealand,Rangiri Dambulla International Stadium,Sri Lanka,field,234.99731903485255,229.3519313304721,0,1,209,1
66363,Pakistan,New Zealand,198,200,New Zealand,Rangiri Dambulla International Stadium,Pakistan,bat,237.21428571428572,234.99731903485255,1,1,209,0
66365,India,Australia,283,246,India,"Captain Roop Singh Stadium, Gwalior",India,bat,247.694,246.49891540130153,1,1,45,1
66366,New Zealand,Australia,97,101,Australia,"Nahar Singh Stadium, Faridabad",New Zealand,bat,234.99731903485255,246.49891540130153,1,1,167,0
66367,Australia,India,286,209,Australia,"Wankhede Stadium, Mumbai",Australia,bat,246.49891540130153,247.694,1,1,293,1
66368,New Zealand,Australia,258,259,Australia,"Nehru Stadium, Poona",Australia,field,234.99731903485255,246.49891540130153,0,1,177,0
66369,India,New Zealand,246,249,New Zealand,"Barabati Stadium, Cuttack",India,bat,247.694,234.99731903485255,1,1,17,0
66372,India,New Zealand,353,208,India,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",India,bat,247.694,234.99731903485255,1,1,132,1
66374,Pakistan,India,192,127,Pakistan,VRA Cricket Ground,India,field,237.21428571428572,247.694,0,1,282,1
66377,Australia,Pakistan,269,259,Australia,Lord's,Pakistan,field,246.49891540130153,237.21428571428572,0,1,133,1
66378,Pakistan,Zimbabwe,292,148,Pakistan,Multan Cricket Stadium,Pakistan,bat,237.21428571428572,204.35055350553506,1,1,165,1
66379,Zimbabwe,Pakistan,252,258,Pakistan,Arbab Niaz Stadium,Pakistan,field,204.35055350553506,237.21428571428572,0,1,8,0
66380,Sri Lanka,Pakistan,232,233,Pakistan,National Stadium,Sri Lanka,bat,229.3519313304721,237.21428571428572,1,1,173,0
66381,Zimbabwe,Sri Lanka,104,108,Sri Lanka,Rawalpindi Cricket Stadium,Sri Lanka,field,204.35055350553506,229.3519313304721,0,1,210,0
66383,Sri Lanka,Pakistan,287,168,Sri Lanka,Gaddafi Stadium,Pakistan,field,229.3519313304721,237.21428571428572,0,1,85,1
66385,Australia,New Zealand,246,247,New Zealand,Docklands Stadium,New Zealand,field,246.49891540130153,234.99731903485255,0,1,72,0
66386,Australia,New Zealand,261,244,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,234.99731903485255,1,1,260,1
208835,West Indies,South Africa,152,124,West Indies,"Sabina Park, Kingston",South Africa,field,219.19893899204243,246.04545454545453,0,1,216,1
209339,West Indies,South Africa,138,141,South Africa,"Queen's Park Oval, Port of Spain",South Africa,field,219.19893899204243,246.04545454545453,0,1,197,0
209582,Pakistan,West Indies,192,133,Pakistan,"Arnos Vale Ground, Kingstown",West Indies,field,237.21428571428572,219.19893899204243,0,1,10,1
209768,Pakistan,West Indies,303,281,Pakistan,"Daren Sammy National Cricket Stadium, Gros Islet",West Indies,field,237.21428571428572,219.19893899204243,0,1,65,1
211244,Bangladesh,England,190,192,England,Kennington Oval,England,field,214.4063492063492,241.78454332552693,0,1,123,0
211364,Australia,Bangladesh,249,250,Bangladesh,Sophia Gardens,Australia,bat,246.49891540130153,214.4063492063492,1,1,248,0
211678,Australia,England,266,209,Australia,Riverside Ground,England,field,246.49891540130153,241.78454332552693,0,1,212,1
211824,Bangladesh,Australia,139,140,Australia,Old Trafford,Australia,field,214.4063492063492,246.49891540130153,0,1,186,0
211860,Bangladesh,England,208,209,England,Headingley,Bangladesh,bat,214.4063492063492,241.78454332552693,1,1,104,0
212020,Australia,England,261,37,Australia,Edgbaston,Australia,bat,246.49891540130153,241.78454332552693,1,1,81,1
212253,Bangladesh,Australia,250,254,Australia,St Lawrence Ground,Australia,field,214.4063492063492,246.49891540130153,0,1,256,0
212452,Australia,England,196,196,England,Lord's,England,field,246.49891540130153,241.78454332552693,0,1,133,0
213288,England,Australia,228,229,Australia,Kennington Oval,Australia,field,241.78454332552693,246.49891540130153,0,1,123,0
214742,West Indies,India,178,180,India,Rangiri Dambulla International Stadium,West Indies,bat,219.19893899204243,247.694,1,1,209,0
214852,Sri Lanka,West Indies,241,191,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat,229.3519313304721,219.19893899204243,1,1,209,1
215134,West Indies,Sri Lanka,226,193,West Indies,"R.Premadasa Stadium, Khettarama",West Indies,bat,219.19893899204243,229.3519313304721,1,1,206,1
216271,Africa XI,Asia XI,198,196,Africa XI,SuperSport Park,Asia XI,field,242.2,237.8,0,1,258,1
216669,Africa XI,Asia XI,106,8,Africa XI,Kingsmead,Africa XI,bat,242.2,237.8,1,1,129,1
217481,India,Zimbabwe,226,65,India,Harare Sports Club,Zimbabwe,field,247.694,204.35055350553506,0,1,102,1
217647,Sri Lanka,Bangladesh,269,181,Sri Lanka,Sinhalese Sports Club Ground,Bangladesh,field,229.3519313304721,214.4063492063492,0,1,243,1
217648,New Zealand,Zimbabwe,238,211,New Zealand,Harare Sports Club,New Zealand,bat,234.99731903485255,204.35055350553506,1,1,102,1
217979,Zimbabwe,India,250,255,India,Harare Sports Club,India,field,204.35055350553506,247.694,0,1,102,0
218250,India,New Zealand,276,278,New Zealand,Harare Sports Club,India,bat,247.694,234.99731903485255,1,1,102,0
221083,Australia,ICC World XI,328,273,Australia,Docklands Stadium,Australia,bat,246.49891540130153,205.0,1,1,72,1
221337,Australia,ICC World XI,293,137,Australia,Docklands Stadium,Australia,bat,246.49891540130153,205.0,1,1,72,1
223018,India,Sri Lanka,350,198,India,Vidarbha C.A. Ground,India,bat,247.694,229.3519313304721,1,1,285,1
223334,Sri Lanka,India,122,123,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,field,229.3519313304721,247.694,0,1,193,0
223335,South Africa,New Zealand,201,182,South Africa,Newlands,South Africa,bat,246.04545454545453,234.99731903485255,1,1,180,1
223542,New Zealand,South Africa,243,245,South Africa,St George's Park,South Africa,field,234.99731903485255,246.04545454545453,0,1,253,0
223902,Sri Lanka,India,261,262,India,Nehru Stadium,India,field,229.3519313304721,247.694,0,1,175,0
224227,New Zealand,South Africa,215,140,New Zealand,SuperSport Park,South Africa,field,234.99731903485255,246.04545454545453,0,1,258,1
224231,India,Sri Lanka,285,286,Sri Lanka,"Sardar Patel (Gujarat) Stadium, Motera",Sri Lanka,field,247.694,229.3519313304721,0,1,218,0
224556,Sri Lanka,India,196,197,India,Madhavrao Scindia Cricket Ground,India,field,229.3519313304721,247.694,0,1,142,0
225171,England,Ireland,301,263,England,"Civil Service Cricket Club, Stormont",England,bat,241.78454332552693,217.432,1,1,56,1
225245,England,Pakistan,202,46,England,Sophia Gardens,Pakistan,field,241.78454332552693,237.21428571428572,0,1,248,1
225246,England,Pakistan,166,169,Pakistan,Lord's,Pakistan,field,241.78454332552693,237.21428571428572,0,1,133,0
225247,England,Pakistan,271,274,Pakistan,The Rose Bowl,Pakistan,field,241.78454332552693,237.21428571428572,0,1,264,0
225248,Pakistan,England,235,237,England,Trent Bridge,Pakistan,bat,237.21428571428572,241.78454332552693,1,1,275,0
225249,Pakistan,England,154,155,England,Edgbaston,England,field,237.21428571428572,241.78454332552693,0,1,81,0
225250,Sri Lanka,England,257,237,Sri Lanka,Lord's,England,field,229.3519313304721,241.78454332552693,0,1,133,1
225251,Sri Lanka,England,319,273,Sri Lanka,Kennington Oval,Sri Lanka,bat,229.3519313304721,241.78454332552693,1,1,123,1
225252,England,Sri Lanka,261,265,Sri Lanka,Riverside Ground,England,bat,241.78454332552693,229.3519313304721,1,1,212,0
225253,Sri Lanka,England,318,285,Sri Lanka,Old Trafford,Sri Lanka,bat,229.3519313304721,241.78454332552693,1,1,186,1
225254,England,Sri Lanka,321,324,Sri Lanka,Headingley,England,bat,241.78454332552693,229.3519313304721,1,1,104,0
225437,Sri Lanka,India,244,245,India,Reliance Stadium,Sri Lanka,bat,229.3519313304721,247.694,1,1,211,0
225959,India,South Africa,249,252,South Africa,"Rajiv Gandhi International Stadium, Uppal",South Africa,field,247.694,246.04545454545453,0,1,207,0
226352,England,Pakistan,327,285,England,Gaddafi Stadium,England,bat,241.78454332552693,237.21428571428572,1,1,85,1
226354,Pakistan,England,353,188,Pakistan,National Stadium,England,field,237.21428571428572,241.78454332552693,0,1,173,1
226356,England,Pakistan,206,200,England,Rawalpindi Cricket Stadium,England,bat,241.78454332552693,237.21428571428572,1,1,210,1
226359,South Africa,India,221,224,India,Wankhede Stadium,India,field,246.04545454545453,247.694,0,1,292,0
226364,Australia,New Zealand,252,105,Australia,Eden Park,New Zealand,field,246.49891540130153,234.99731903485255,0,1,79,1
226375,Australia,South Africa,228,231,South Africa,"Brisbane Cricket Ground, Woolloongabba",Australia,bat,246.49891540130153,246.04545454545453,1,1,36,0
226376,Australia,South Africa,245,186,Australia,Docklands Stadium,Australia,bat,246.49891540130153,246.04545454545453,1,1,72,1
226377,Australia,South Africa,281,201,Australia,Docklands Stadium,Australia,bat,246.49891540130153,246.04545454545453,1,1,72,1
226378,Australia,South Africa,344,287,Australia,Sydney Cricket Ground,Australia,bat,246.49891540130153,246.04545454545453,1,1,260,1
226380,Sri Lanka,Australia,309,258,Sri Lanka,Sydney Cricket Ground,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,260,1
226381,Sri Lanka,Australia,218,219,Australia,Adelaide Oval,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,1,0
226382,Sri Lanka,Australia,233,237,Australia,Western Australia Cricket Association Ground,Sri Lanka,bat,229.3519313304721,246.49891540130153,1,1,296,0
226383,Sri Lanka,South Africa,282,188,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",South Africa,field,229.3519313304721,246.04545454545453,0,1,36,1
226384,South Africa,Sri Lanka,263,254,South Africa,Adelaide Oval,South Africa,bat,246.04545454545453,229.3519313304721,1,1,1,1
226385,Sri Lanka,South Africa,221,224,South Africa,Western Australia Cricket Association Ground,Sri Lanka,bat,229.3519313304721,246.04545454545453,1,1,296,0
226386,Sri Lanka,South Africa,257,181,Sri Lanka,Bellerive Oval,Sri Lanka,bat,229.3519313304721,246.04545454545453,1,1,25,1
226390,Sri Lanka,New Zealand,164,166,New Zealand,John Davies Oval,New Zealand,field,229.3519313304721,234.99731903485255,0,1,121,0
