match_id,innings,batting_team,total_runs,wickets,ball_faced
1348646,1,India,349,8,311
1348646,2,New Zealand,337,10,310
1348647,1,New Zealand,108,10,212
1348647,2,India,111,2,121
1348648,1,India,385,9,306
1348648,2,New Zealand,295,10,257
1348656,1,Australia,188,10,217
1348656,2,India,191,5,250
1348657,1,India,117,10,168
1348657,2,Australia,121,0,70
1348658,1,Australia,269,10,298
1348658,2,India,248,10,303
1351397,1,Bangladesh,209,10,300
1351397,2,England,212,7,294
1351398,1,England,326,7,305
1351398,2,Bangladesh,194,10,270
1351399,1,Bangladesh,246,10,297
1351399,2,England,196,10,263
1355717,1,Bangladesh,338,8,308
1355717,2,Ireland,155,10,191
1355718,1,Bangladesh,349,6,306
1355719,1,Ireland,101,10,173
1355719,2,Bangladesh,102,0,85
1358073,1,Namibia,285,10,304
1358073,2,Nepal,287,8,296
1358074,1,Namibia,153,10,247
1358074,2,Scotland,157,0,135
1358075,1,Scotland,274,9,306
1358075,2,Nepal,275,7,296
1358076,1,Namibia,274,6,311
1358076,2,Nepal,278,7,299
1358077,1,Scotland,221,10,296
1358077,2,Namibia,178,10,239
1358078,1,Scotland,212,10,278
1358078,2,Nepal,213,8,275
1358079,1,Namibia,91,10,190
1358079,2,United Arab Emirates,95,9,203
1358080,1,United Arab Emirates,166,9,322
1358080,2,Namibia,167,3,180
1358082,1,Papua New Guinea,262,10,306
1358082,2,United Arab Emirates,131,10,211
1358083,1,United Arab Emirates,207,8,304
1358083,2,Nepal,139,10,198
1358084,1,Papua New Guinea,179,10,300
1358084,2,Nepal,182,7,297
1358085,1,United Arab Emirates,97,10,165
1358085,2,Papua New Guinea,98,5,164
1358086,1,Nepal,229,8,302
1358086,2,United Arab Emirates,187,10,274
1358087,1,Nepal,297,10,305
1358087,2,Papua New Guinea,245,10,289
1358088,1,Papua New Guinea,246,9,300
1358088,2,United Arab Emirates,190,10,270
1358089,1,Nepal,248,10,301
1358089,2,United Arab Emirates,71,10,137
1358090,1,Papua New Guinea,95,10,194
1358090,2,Nepal,100,1,48
1358091,1,Papua New Guinea,234,7,307
1358091,2,United Arab Emirates,236,4,239
1358092,1,United Arab Emirates,310,6,311
1358092,2,Nepal,269,6,271
1362379,1,Zimbabwe,249,10,300
1362379,2,Netherlands,255,7,303
1362380,1,Zimbabwe,271,10,300
1362380,2,Netherlands,270,10,304
1362381,1,Netherlands,231,9,303
1362381,2,Zimbabwe,235,3,256
1364124,1,Bangladesh,246,9,310
1364124,2,Ireland,65,3,101
1364125,1,Ireland,319,6,274
1364125,2,Bangladesh,320,7,276
1365092,1,United States of America,231,9,309
1365092,2,Namibia,151,10,255
1365093,1,United Arab Emirates,260,7,307
1365093,2,Papua New Guinea,239,10,309
1365095,1,Canada,198,10,306
1365095,2,United States of America,172,10,292
1365097,1,Jersey,213,9,305
1365097,2,Namibia,216,2,197
1365098,1,United Arab Emirates,279,9,303
1365098,2,United States of America,281,5,308
1365099,1,Canada,254,10,301
1365099,2,United Arab Emirates,255,4,302
1365100,1,Jersey,291,4,302
1365100,2,Papua New Guinea,280,9,306
1365101,1,United States of America,235,7,304
1365101,2,Papua New Guinea,118,10,210
1365102,1,United Arab Emirates,267,5,308
1365102,2,Namibia,239,10,298
1365103,1,Namibia,267,9,312
1365103,2,Canada,156,10,258
1365104,1,United States of America,231,10,308
1365104,2,Jersey,206,10,294
1365105,1,United Arab Emirates,284,7,313
1365105,2,Jersey,218,10,276
1365106,1,Canada,218,8,309
1365106,2,Papua New Guinea,128,10,226
1365552,1,Bangladesh,274,10,305
1365552,2,Ireland,269,9,309
1367985,1,Nepal,310,8,310
1367985,2,Oman,226,9,285
1368000,1,United Arab Emirates,236,10,303
1368000,2,Oman,190,6,261
1368002,1,United Arab Emirates,117,10,208
1368002,2,Nepal,118,3,184
1373571,1,South Africa,222,10,302
1373571,2,Australia,225,8,258
1373572,1,Australia,392,8,309
1373572,2,South Africa,269,10,253
1373573,1,South Africa,338,6,309
1373573,2,Australia,227,10,212
1373574,1,South Africa,416,5,311
1373574,2,Australia,252,10,218
1373575,1,South Africa,315,9,308
1373575,2,Australia,193,10,208
1373576,1,England,325,10,305
1373576,2,West Indies,326,6,302
1373577,1,West Indies,202,10,243
1373577,2,England,206,4,199
1373578,1,England,206,9,246
1373578,2,West Indies,191,6,194
1375847,1,West Indies,231,10,298
1375847,2,Australia,232,2,236
1375848,1,Australia,258,9,308
1375848,2,West Indies,175,10,263
1375849,1,West Indies,86,10,153
1375849,2,Australia,87,2,44
1377005,1,United Arab Emirates,202,10,294
1377005,2,West Indies,206,3,215
1377006,1,West Indies,306,10,305
1377006,2,United Arab Emirates,228,7,309
1377007,1,United Arab Emirates,184,10,224
1377007,2,West Indies,185,6,219
1377746,1,Nepal,290,8,309
1377746,2,Zimbabwe,291,2,272
1377747,1,West Indies,297,10,307
1377747,2,United States of America,258,7,312
1377748,1,Sri Lanka,355,6,305
1377748,2,United Arab Emirates,180,10,236
1377749,1,Ireland,281,7,307
1377749,2,Oman,285,5,297
1377750,1,Netherlands,315,6,315
1377750,2,Zimbabwe,319,4,250
1377751,1,United States of America,207,10,300
1377751,2,Nepal,211,4,267
1377752,1,Ireland,286,8,314
1377752,2,Scotland,289,9,306
1377753,1,United Arab Emirates,227,8,304
1377753,2,Oman,228,5,283
1377754,1,West Indies,339,7,307
1377754,2,Nepal,238,10,311
1377755,1,United States of America,211,8,303
1377755,2,Netherlands,214,5,262
1377756,1,Oman,98,10,188
1377756,2,Sri Lanka,100,0,91
1377757,1,Scotland,282,8,306
1377757,2,United Arab Emirates,171,10,213
1377758,1,Zimbabwe,268,10,311
1377758,2,West Indies,233,10,279
1377759,1,Nepal,167,10,275
1377759,2,Netherlands,168,3,165
1377760,1,Sri Lanka,325,10,315
1377760,2,Ireland,192,10,189
1377761,1,Scotland,320,10,305
1377761,2,Oman,244,9,304
1377762,1,Zimbabwe,408,6,301
1377762,2,United States of America,104,10,161
1377763,1,West Indies,374,6,306
1377763,2,Netherlands,374,9,307
1377764,1,Sri Lanka,245,10,303
1377764,2,Scotland,163,10,180
1377765,1,Ireland,349,4,304
1377765,2,United Arab Emirates,211,10,243
1377766,1,Zimbabwe,332,7,304
1377766,2,Oman,318,9,316
1377767,1,Sri Lanka,213,10,297
1377767,2,Netherlands,192,10,246
1377768,1,United States of America,196,10,261
1377768,2,Ireland,197,4,207
1377769,1,West Indies,181,10,271
1377769,2,Scotland,185,3,266
1377770,1,Zimbabwe,165,10,207
1377770,2,Sri Lanka,169,1,205
1377771,1,United Arab Emirates,181,10,287
1377771,2,Nepal,185,7,267
1377772,1,Netherlands,362,7,302
1377772,2,Oman,246,6,277
1377773,1,Scotland,234,8,304
1377773,2,Zimbabwe,203,10,252
1377774,1,Nepal,268,9,314
1377774,2,Ireland,269,8,306
1377775,1,Oman,221,9,310
1377775,2,West Indies,222,3,245
1377776,1,Scotland,277,9,304
1377776,2,Netherlands,278,6,267
1377777,1,United Arab Emirates,308,4,316
1377777,2,United States of America,307,9,306
1377778,1,West Indies,243,10,297
1377778,2,Sri Lanka,244,2,271
1377779,1,Sri Lanka,233,10,290
1377779,2,Netherlands,105,10,147
1381214,1,West Indies,114,10,145
1381214,2,India,118,5,141
1381215,1,India,181,10,253
1381215,2,West Indies,182,4,225
1381216,1,India,351,5,308
1381216,2,West Indies,151,10,219
1384392,1,England,282,9,304
1384392,2,New Zealand,283,1,221
1384393,1,Pakistan,286,10,302
1384393,2,Netherlands,205,10,255
1384395,1,South Africa,428,5,314
1384395,2,Sri Lanka,326,10,280
1384396,1,Australia,199,10,303
1384396,2,India,201,4,254
1384397,1,New Zealand,322,7,304
1384397,2,Netherlands,223,10,281
1384398,1,England,364,9,304
1384398,2,Bangladesh,227,10,293
1384399,1,Sri Lanka,344,9,310
1384399,2,Pakistan,345,4,303
1384401,1,South Africa,311,7,307
1384401,2,Australia,177,10,254
1384402,1,Bangladesh,245,9,308
1384402,2,New Zealand,248,3,267
1384403,1,Pakistan,191,10,258
1384403,2,India,192,3,184
1384405,1,Sri Lanka,209,10,270
1384405,2,Australia,215,5,215
1384406,1,Netherlands,245,8,276
1384406,2,South Africa,207,10,263
1384408,1,Bangladesh,256,8,305
1384408,2,India,261,3,253
1384409,1,Australia,367,9,313
1384409,2,Pakistan,305,10,284
1384410,1,Netherlands,262,10,319
1384410,2,Sri Lanka,263,5,297
1384411,1,South Africa,399,7,310
1384411,2,England,170,9,138
1384412,1,New Zealand,273,10,307
1384412,2,India,274,6,292
1384414,1,South Africa,382,5,307
1384414,2,Bangladesh,233,10,294
1384415,1,Australia,399,8,312
1384415,2,Netherlands,90,10,133
1384416,1,England,156,10,204
1384416,2,Sri Lanka,160,2,157
1384417,1,Pakistan,270,10,295
1384417,2,South Africa,271,9,294
1384418,1,Australia,388,10,304
1384418,2,New Zealand,383,9,314
1384419,1,Netherlands,229,10,306
1384419,2,Bangladesh,142,10,260
1384420,1,India,229,9,303
1384420,2,England,129,10,215
1384422,1,Bangladesh,204,10,276
1384422,2,Pakistan,205,3,197
1384423,1,South Africa,357,4,308
1384423,2,New Zealand,167,10,216
1384424,1,India,357,8,309
1384424,2,Sri Lanka,55,10,122
1384426,1,New Zealand,401,6,314
1384426,2,Pakistan,200,1,156
1384427,1,Australia,286,10,301
1384427,2,England,253,10,297
1384428,1,India,326,5,320
1384428,2,South Africa,83,10,165
1384429,1,Sri Lanka,279,10,301
1384429,2,Bangladesh,282,7,257
1384431,1,England,339,9,317
1384431,2,Netherlands,179,10,228
1384432,1,Sri Lanka,171,10,283
1384432,2,New Zealand,172,5,142
1384434,1,Bangladesh,306,8,310
1384434,2,Australia,307,2,272
1384435,1,England,337,9,304
1384435,2,Pakistan,244,10,266
1384436,1,India,410,4,314
1384436,2,Netherlands,250,10,291
1384437,1,India,397,4,306
1384437,2,New Zealand,327,10,305
1384438,1,South Africa,212,10,305
1384438,2,Australia,215,7,298
1384439,1,India,240,10,307
1384439,2,Australia,241,4,262
1385700,1,England,315,10,307
1385700,2,Australia,317,3,270
1385701,1,Australia,270,10,278
1385701,2,England,202,10,254
1385702,1,Australia,304,7,309
1385702,2,England,254,4,237
1385703,1,England,312,5,242
1385703,2,Australia,126,10,157
1385704,1,England,309,10,298
1385704,2,Australia,165,2,127
1387600,1,South Africa,116,10,175
1387600,2,India,117,2,104
1387601,1,India,211,10,289
1387601,2,South Africa,215,2,261
1387602,1,India,296,8,311
1387602,2,South Africa,218,10,287
1388211,1,Bangladesh,291,10,304
1388211,2,New Zealand,296,3,285
1388212,1,New Zealand,98,10,193
1388212,2,Bangladesh,99,2,97
1388392,1,Pakistan,342,6,309
1388392,2,Nepal,104,10,146
1388393,1,Bangladesh,164,10,261
1388393,2,Sri Lanka,165,5,240
1388394,1,India,266,10,304
1388398,1,Nepal,230,10,293
1388398,2,India,147,0,125
1388401,1,Bangladesh,193,10,235
1388401,2,Pakistan,194,3,239
1388403,1,Sri Lanka,257,9,309
1388403,2,Bangladesh,236,10,301
1388406,1,India,356,2,305
1388406,2,Pakistan,128,8,198
1388407,1,India,213,10,307
1388407,2,Sri Lanka,172,10,254
1388410,1,Pakistan,252,7,266
1388410,2,Sri Lanka,252,8,257
1388412,1,Bangladesh,265,8,307
1388412,2,India,259,10,309
1388414,1,Sri Lanka,50,10,95
1388414,2,India,51,0,37
1389388,1,Australia,276,10,302
1389388,2,India,281,5,295
1389389,1,India,399,5,310
1389389,2,Australia,217,10,173
1389390,1,Australia,352,7,308
1389390,2,India,286,10,303
1395700,1,New Zealand,136,5,208
1395701,1,New Zealand,254,10,303
1395701,2,Bangladesh,168,10,252
1395702,1,Bangladesh,171,10,213
1395702,2,New Zealand,175,3,211
1408102,1,New Zealand,239,7,188
1408102,2,Bangladesh,200,9,187
1408106,1,Zimbabwe,121,6,155
1408107,1,Zimbabwe,166,10,265
1408107,2,Ireland,170,6,246
1408108,1,Zimbabwe,197,10,247
1408108,2,Ireland,204,3,233
1412539,1,Sri Lanka,273,9,304
1412539,2,Zimbabwe,12,2,24
1412540,1,Zimbabwe,208,10,272
1412540,2,Sri Lanka,211,8,300
1412541,1,Zimbabwe,96,10,139
1412541,2,Sri Lanka,97,2,103
1419827,1,Sri Lanka,255,10,303
1419827,2,Bangladesh,257,4,277
1419828,1,Bangladesh,286,7,307
1419828,2,Sri Lanka,287,7,294
1419829,1,Sri Lanka,235,10,312
1419829,2,Bangladesh,237,6,249
1420220,1,Nepal,224,10,311
1420220,2,Canada,217,10,297
1420221,1,Canada,285,9,307
1420221,2,Nepal,287,6,278
1420222,1,Canada,232,8,307
1420222,2,Nepal,229,1,269
1420529,1,Nepal,132,10,250
1420529,2,Namibia,134,6,202
1420530,1,Netherlands,137,10,238
1420530,2,Nepal,141,1,94
1420531,1,Namibia,123,10,217
1420531,2,Netherlands,124,3,166
1420532,1,Nepal,168,10,226
1420532,2,Namibia,172,8,244
1420533,1,Namibia,203,10,257
1420533,2,Netherlands,179,10,268
1420534,1,Nepal,172,10,306
1420534,2,Netherlands,173,2,228
1421069,1,United Arab Emirates,194,10,294
1421069,2,Canada,198,7,293
1421070,1,Scotland,215,8,304
1421070,2,Canada,220,3,252
1421071,1,United Arab Emirates,132,10,274
1421071,2,Scotland,137,2,145
1421072,1,Canada,241,6,306
1421072,2,United Arab Emirates,228,8,280
1421073,1,Scotland,197,10,293
1421073,2,Canada,200,5,276
1421074,1,United Arab Emirates,225,9,303
1421074,2,Scotland,226,7,285
1426549,1,Pakistan,203,10,284
1426549,2,Australia,204,8,213
1426550,1,Australia,163,10,216
1426550,2,Pakistan,169,1,162
1426551,1,Australia,140,10,203
1426551,2,Pakistan,143,2,165
1428956,1,Oman,123,10,233
1428956,2,Scotland,99,2,78
1428957,1,Oman,233,8,314
1428957,2,Namibia,234,4,291
1428958,1,Scotland,290,9,310
1428958,2,Namibia,235,9,274
1428959,1,Oman,91,10,136
1428959,2,Scotland,95,2,110
1428960,1,Namibia,196,9,306
1428960,2,Oman,197,6,299
1428961,1,Scotland,301,6,307
1428961,2,Namibia,163,10,247
1431088,1,South Africa,271,9,306
1431088,2,Ireland,132,10,195
1431089,1,South Africa,343,5,305
1431089,2,Ireland,169,10,192
1431090,1,Ireland,284,9,308
1431090,2,South Africa,215,10,286
1432214,1,South Africa,239,9,304
1432214,2,Pakistan,242,7,305
1432215,1,Pakistan,329,10,308
1432215,2,South Africa,248,10,263
1432216,1,Pakistan,308,9,297
1432216,2,South Africa,271,10,259
1433370,1,England,209,10,277
1433370,2,West Indies,157,2,160
1433371,1,West Indies,328,6,306
1433371,2,England,329,5,294
1433372,1,England,263,8,305
1433372,2,West Indies,267,2,266
1433380,1,Bangladesh,294,6,308
1433380,2,West Indies,295,5,290
1433381,1,Bangladesh,227,10,284
1433381,2,West Indies,230,3,228
1433382,1,Bangladesh,321,5,309
1433382,2,West Indies,325,6,279
1439904,1,England,248,10,288
1439904,2,India,251,6,237
1439905,1,England,304,10,308
1439905,2,India,308,6,274
1439906,1,India,356,10,308
1439906,2,England,214,10,209
1442220,1,New Zealand,330,6,306
1442220,2,Pakistan,252,9,293
1442221,1,South Africa,304,6,315
1442221,2,New Zealand,308,4,304
1442222,1,South Africa,352,5,306
1442222,2,Pakistan,355,4,301
1442223,1,Pakistan,242,10,307
1442223,2,New Zealand,243,5,284
1442990,1,Sri Lanka,230,8,306
1442990,2,India,230,10,291
1442991,1,Sri Lanka,240,9,307
1442991,2,India,208,10,259
1442992,1,Sri Lanka,248,7,301
1442992,2,India,138,10,157
1443546,1,Sri Lanka,178,10,270
1443546,2,New Zealand,180,1,168
1443547,1,New Zealand,255,9,226
1443547,2,Sri Lanka,142,10,188
1443548,1,Sri Lanka,290,8,304
1443548,2,New Zealand,150,10,193
1443554,1,New Zealand,344,9,319
1443554,2,Pakistan,271,10,278
1443555,1,New Zealand,292,8,318
1443555,2,Pakistan,208,11,262
1443556,1,New Zealand,264,8,263
1443556,2,Pakistan,221,11,255
1444649,1,Zimbabwe,205,10,249
1444649,2,Pakistan,60,6,127
1444650,1,Zimbabwe,145,10,200
1444650,2,Pakistan,148,0,113
1444651,1,Pakistan,303,6,308
1444651,2,Zimbabwe,204,10,242
1445034,1,Canada,194,10,295
1445034,2,Netherlands,195,5,284
1445035,1,United States of America,304,4,309
1445035,2,Canada,290,9,309
1445036,1,Netherlands,237,7,302
1445036,2,United States of America,218,10,309
1445037,1,Netherlands,220,10,300
1445037,2,Canada,157,10,228
1445038,1,United States of America,275,8,308
1445038,2,Canada,225,10,291
1445039,1,Netherlands,206,10,305
1445039,2,United States of America,179,10,282
1448343,1,England,400,8,313
1448343,2,West Indies,162,10,167
1448344,1,West Indies,308,10,295
1448344,2,England,312,7,301
1448345,1,West Indies,251,9,247
1448345,2,England,246,3,183
1448354,1,England,131,10,151
1448354,2,South Africa,137,3,130
1448355,1,South Africa,330,8,312
1448355,2,England,325,9,308
1448356,1,England,414,5,320
1448356,2,South Africa,72,9,132
1450690,1,Namibia,199,9,310
1450690,2,United States of America,200,4,250
1450691,1,United Arab Emirates,106,10,194
1450691,2,United States of America,107,0,98
1450692,1,Namibia,313,10,311
1450692,2,United Arab Emirates,316,9,309
1450693,1,Namibia,286,9,308
1450693,2,United States of America,287,3,277
1450694,1,United States of America,339,4,306
1450694,2,United Arab Emirates,203,10,222
1450695,1,United Arab Emirates,190,10,268
1450695,2,Namibia,194,2,176
1450696,1,Canada,253,8,311
1450696,2,Nepal,150,10,250
1450697,1,Nepal,220,9,307
1450697,2,Oman,223,9,302
1450698,1,Canada,276,8,307
1450698,2,Oman,217,10,290
1450699,1,Nepal,181,10,292
1450699,2,Canada,186,5,257
1450701,1,Oman,198,8,307
1450701,2,Canada,199,5,280
1450702,1,United States of America,144,10,244
1450702,2,Scotland,145,0,149
1450704,1,Scotland,154,10,256
1450704,2,Nepal,157,5,186
1450705,1,Scotland,317,5,306
1450705,2,United States of America,246,10,270
1450706,1,United States of America,281,8,305
1450706,2,Nepal,244,10,302
1450707,1,Nepal,26,1,39
1451817,1,West Indies,185,4,234
1451817,2,Sri Lanka,234,5,193
1451818,1,West Indies,189,10,220
1451818,2,Sri Lanka,190,5,232
1451819,1,Sri Lanka,156,3,139
1451819,2,West Indies,196,2,136
1456443,1,Sri Lanka,324,5,302
1456443,2,New Zealand,175,9,166
1456444,1,New Zealand,209,10,277
1456444,2,Sri Lanka,210,7,281
1456445,1,New Zealand,112,1,126
1457464,1,United Arab Emirates,128,10,255
1457464,2,Oman,129,4,270
1457465,1,United Arab Emirates,240,8,305
1457465,2,Netherlands,214,10,291
1457466,1,Netherlands,132,10,246
1457466,2,Oman,133,2,211
1457467,1,United Arab Emirates,78,10,158
1457467,2,Oman,79,6,147
1457468,1,Netherlands,241,8,302
1457468,2,United Arab Emirates,174,10,277
1457469,1,Oman,155,10,269
1457469,2,Netherlands,154,10,278
1459908,1,Sri Lanka,214,10,281
1459908,2,Australia,165,10,209
1466414,1,New Zealand,320,5,307
1466414,2,Pakistan,260,10,288
1466415,1,Bangladesh,228,10,306
1466415,2,India,231,4,282
1466417,1,England,351,8,309
1466417,2,Australia,356,5,289
1466418,1,Pakistan,241,10,307
1466418,2,India,244,4,263
1466419,1,Bangladesh,236,9,315
1466419,2,New Zealand,240,5,279
1466424,1,England,179,10,243
1466424,2,South Africa,181,3,185
1466425,1,India,249,9,309
1466425,2,New Zealand,205,10,278
1466426,1,Australia,264,10,304
1466426,2,India,267,6,292
1466427,1,New Zealand,362,6,306
1466427,2,South Africa,312,9,307
1466428,1,New Zealand,251,7,309
1466428,2,India,254,6,300
1467701,1,Zimbabwe,299,5,309
1467701,2,Ireland,250,10,293
1467702,1,Zimbabwe,245,10,303
1467702,2,Ireland,249,4,301
1467703,1,Ireland,240,6,307
1467703,2,Zimbabwe,246,1,242
1468879,1,United States of America,293,8,262
1468879,2,Namibia,179,10,248
1468880,1,Namibia,169,10,282
1468880,2,Oman,146,10,230
1468881,1,United States of America,151,10,258
1468881,2,Oman,152,3,276
1468882,1,United States of America,268,9,310
1468882,2,Namibia,198,10,260
1468883,1,Namibia,96,10,201
1468883,2,Oman,100,8,141
1468884,1,United States of America,122,10,220
1468884,2,Oman,65,10,154
1469168,1,Sri Lanka,281,4,305
1469168,2,Australia,107,10,148
1472511,1,Ireland,303,6,308
1472511,2,West Indies,179,10,211
1472512,1,West Indies,352,8,311
1472513,1,West Indies,385,7,325
1472513,2,Ireland,165,8,181
1472528,1,West Indies,280,10,306
1472528,2,Pakistan,284,5,309
1472529,1,Pakistan,171,7,234
1472529,2,West Indies,184,5,200
1472530,1,West Indies,294,6,306
1472530,2,Pakistan,92,10,178
1474410,1,Netherlands,159,10,241
1474410,2,Namibia,106,10,185
1474411,1,Canada,167,8,238
1474411,2,Namibia,174,10,244
1474413,1,Namibia,148,10,274
1474413,2,Netherlands,149,3,223
1474414,1,Namibia,186,10,300
1474414,2,Canada,154,10,257
1478901,1,South Africa,296,8,303
1478901,2,Australia,198,10,250
1478902,1,South Africa,277,10,302
1478902,2,Australia,193,10,228
1478903,1,Australia,431,2,313
1478903,2,South Africa,155,10,151
1478904,1,India,136,9,162
1478904,2,Australia,131,3,131
1478905,1,India,264,9,305
1478905,2,Australia,265,8,284
1478906,1,Australia,236,10,283
1478906,2,India,237,1,239
1481530,1,Netherlands,272,7,306
1481530,2,United Arab Emirates,159,10,249
1481531,1,United Arab Emirates,296,6,308
1481531,2,Scotland,199,10,270
1481532,1,Netherlands,282,7,306
1481532,2,Scotland,263,9,302
1481533,1,United Arab Emirates,204,9,310
1481533,2,Netherlands,205,5,220
1481534,1,United Arab Emirates,161,10,295
1481534,2,Scotland,162,2,147
1481535,1,Scotland,380,9,309
1481535,2,Netherlands,235,10,255
1482564,1,United States of America,361,3,308
1482564,2,Canada,192,10,283
1482565,1,Oman,217,6,309
1482565,2,Canada,202,10,299
1482566,1,Oman,266,10,303
1482566,2,United States of America,266,9,307
1482567,1,Canada,212,10,297
1482567,2,Oman,108,3,144
1482568,1,United States of America,286,9,309
1482568,2,Canada,198,10,279
1482569,1,United States of America,293,8,305
1482569,2,Oman,284,9,302
1485505,1,Sri Lanka,244,10,299
1485505,2,Bangladesh,167,10,219
1485506,1,Bangladesh,248,10,283
1485506,2,Sri Lanka,232,10,297
1485507,1,Sri Lanka,285,7,303
1485507,2,Bangladesh,186,10,244
1486772,1,Scotland,296,7,311
1486772,2,Nepal,297,9,311
1486773,1,Netherlands,225,10,307
1486773,2,Nepal,226,5,293
1486774,1,Scotland,262,9,307
1486774,2,Netherlands,218,10,273
1486775,1,Scotland,323,6,306
1486775,2,Nepal,321,10,313
1486776,1,Nepal,236,9,306
1486776,2,Netherlands,210,10,308
1486777,1,Scotland,369,6,311
1486777,2,Netherlands,374,6,302
1491720,1,England,223,10,226
1491720,2,New Zealand,224,6,235
1491721,1,England,175,10,217
1491721,2,New Zealand,177,5,203
1491722,1,England,222,10,251
1491722,2,New Zealand,226,8,274
1491728,1,New Zealand,269,7,310
1491728,2,West Indies,262,6,314
1491729,1,West Indies,247,9,211
1491729,2,New Zealand,248,5,207
1491730,1,West Indies,161,10,222
1491730,2,New Zealand,162,6,190
1492821,1,Sri Lanka,298,6,305
1492821,2,Zimbabwe,291,8,316
1492822,1,Zimbabwe,277,7,315
1492822,2,Sri Lanka,278,5,302
1498181,1,Canada,219,10,304
1498181,2,Namibia,220,5,295
1498183,1,Canada,184,10,293
1498183,2,Scotland,187,3,262
1498184,1,Namibia,261,8,316
1498184,2,Canada,237,10,299
1498185,1,Scotland,164,10,148
1498185,2,Namibia,109,10,132
1501898,1,South Africa,263,10,303
1501898,2,Pakistan,264,8,304
1501899,1,Pakistan,269,9,309
1501899,2,South Africa,270,2,246
1501900,1,South Africa,143,10,228
1501900,2,Pakistan,144,3,152
1502167,1,Pakistan,299,5,313
1502167,2,Sri Lanka,293,9,318
1502168,1,Sri Lanka,288,8,314
1502168,2,Pakistan,289,2,301
1502169,1,Sri Lanka,211,10,279
1502169,2,Pakistan,215,4,278
1505122,1,Bangladesh,207,10,304
1505122,2,West Indies,133,10,237
1505123,1,Bangladesh,213,7,303
1505123,2,West Indies,213,9,305
1505124,1,Bangladesh,296,8,305
1505124,2,West Indies,117,10,184
1507884,1,United States of America,262,6,307
1507884,2,Nepal,156,10,242
1507885,1,United Arab Emirates,211,9,305
1507885,2,United States of America,213,6,298
1507886,1,Nepal,233,10,306
1507886,2,United Arab Emirates,237,6,263
1507887,1,Nepal,271,10,305
1507887,2,United States of America,273,6,298
1507888,1,United States of America,292,3,305
1507888,2,United Arab Emirates,49,10,138
1507889,1,Nepal,239,9,314
1507889,2,United Arab Emirates,243,6,299
