match_id,team_1,team_2,team_1_runs,team_2_runs,winner,venue,toss_winner,toss_decision
1144488,Pakistan,England,348,334,Pakistan,Trent Bridge,England,field
1144490,South Africa,India,227,230,India,The Rose Bowl,South Africa,bat
1144491,Bangladesh,New Zealand,244,248,New Zealand,Kennington Oval,New Zealand,field
1144492,Australia,West Indies,288,273,Australia,Trent Bridge,West Indies,field
1144494,England,Bangladesh,386,280,England,Sophia Gardens,Bangladesh,field
1144496,India,Australia,352,316,India,Kennington Oval,India,bat
1144499,Australia,Pakistan,307,266,Australia,The Cooper Associates County Ground,Pakistan,field
1144501,West Indies,England,212,213,England,The Rose Bowl,England,field
1144502,Australia,Sri Lanka,334,247,Australia,Kennington Oval,Sri Lanka,field
1144504,India,Pakistan,336,212,India,Old Trafford,Pakistan,field
1144505,West Indies,Bangladesh,321,322,Bangladesh,The Cooper Associates County Ground,Bangladesh,field
1144507,South Africa,New Zealand,241,245,New Zealand,Edgbaston,New Zealand,field
1144508,Australia,Bangladesh,381,333,Australia,Trent Bridge,Australia,bat
1144509,Sri Lanka,England,232,212,Sri Lanka,Headingley,Sri Lanka,bat
1144511,New Zealand,West Indies,291,286,New Zealand,Old Trafford,West Indies,field
1144512,Pakistan,South Africa,308,259,Pakistan,Lord's,Pakistan,bat
1144514,Australia,England,285,221,Australia,Lord's,England,field
1144515,New Zealand,Pakistan,237,241,Pakistan,Edgbaston,New Zealand,bat
1144516,India,West Indies,268,143,India,Old Trafford,India,bat
1144517,Sri Lanka,South Africa,203,206,South Africa,Riverside Ground,South Africa,field
1144519,Australia,New Zealand,243,157,Australia,Lord's,Australia,bat
1144520,England,India,337,306,England,Edgbaston,England,bat
1144521,Sri Lanka,West Indies,338,315,Sri Lanka,Riverside Ground,West Indies,field
1144522,India,Bangladesh,314,286,India,Edgbaston,India,bat
1144523,England,New Zealand,305,186,England,Riverside Ground,England,bat
1144525,Pakistan,Bangladesh,315,221,Pakistan,Lord's,Pakistan,bat
1144526,Sri Lanka,India,264,265,India,Headingley,Sri Lanka,bat
1144527,South Africa,Australia,325,315,South Africa,Old Trafford,South Africa,bat
1144528,New Zealand,India,239,221,New Zealand,Old Trafford,New Zealand,bat
1144529,Australia,England,223,226,England,Edgbaston,Australia,bat
1144530,New Zealand,England,241,241,England,Lord's,New Zealand,bat
1144986,Australia,South Africa,152,153,South Africa,Perth Stadium,South Africa,field
1144987,Australia,South Africa,231,224,Australia,Adelaide Oval,South Africa,field
1144988,South Africa,Australia,320,280,South Africa,Bellerive Oval,Australia,field
1144997,Australia,India,288,254,Australia,Sydney Cricket Ground,Australia,bat
1144998,Australia,India,298,299,India,Adelaide Oval,Australia,bat
1144999,Australia,India,230,234,India,Melbourne Cricket Ground,India,field
1146720,Bangladesh,West Indies,279,231,Bangladesh,Providence Stadium,Bangladesh,bat
1146721,West Indies,Bangladesh,271,268,West Indies,Providence Stadium,Bangladesh,field
1146722,Bangladesh,West Indies,301,283,Bangladesh,"Warner Park, Basseterre",Bangladesh,bat
1152842,England,Pakistan,373,361,England,The Rose Bowl,Pakistan,field
1152843,Pakistan,England,358,359,England,County Ground,England,field
1152844,Pakistan,England,340,341,England,Trent Bridge,England,field
1152845,England,Pakistan,351,297,England,Headingley,England,bat
1153243,Bangladesh,Sri Lanka,261,124,Bangladesh,Dubai International Cricket Stadium,Bangladesh,bat
1153244,Hong Kong,Pakistan,116,120,Pakistan,Dubai International Cricket Stadium,Hong Kong,bat
1153246,India,Hong Kong,285,259,India,Dubai International Cricket Stadium,Hong Kong,field
1153247,Pakistan,India,162,164,India,Dubai International Cricket Stadium,Pakistan,bat
1153249,Bangladesh,India,173,174,India,Dubai International Cricket Stadium,India,field
1153251,Pakistan,India,237,238,India,Dubai International Cricket Stadium,Pakistan,bat
1153254,Bangladesh,Pakistan,239,202,Bangladesh,Sheikh Zayed Stadium,Bangladesh,bat
1153255,Bangladesh,India,222,223,India,Dubai International Cricket Stadium,India,field
1153314,West Indies,Bangladesh,195,196,Bangladesh,"Shere Bangla National Stadium, Mirpur",West Indies,bat
1153315,Bangladesh,West Indies,255,256,West Indies,"Shere Bangla National Stadium, Mirpur",West Indies,field
1153316,West Indies,Bangladesh,198,202,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,field
1153635,Bangladesh,Zimbabwe,271,243,Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,bat
1153636,Zimbabwe,Bangladesh,246,250,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,field
1153637,Zimbabwe,Bangladesh,286,288,Bangladesh,Zahur Ahmed Chowdhury Stadium,Bangladesh,field
1153691,New Zealand,India,157,156,New Zealand,McLean Park,New Zealand,bat
1153692,India,New Zealand,324,234,India,Bay Oval,India,bat
1153693,New Zealand,India,243,245,India,Bay Oval,New Zealand,bat
1153694,India,New Zealand,92,93,New Zealand,Seddon Park,New Zealand,field
1153695,India,New Zealand,252,217,India,Westpac Stadium,India,bat
1153840,New Zealand,Sri Lanka,371,326,New Zealand,Bay Oval,New Zealand,bat
1153841,New Zealand,Sri Lanka,319,298,New Zealand,Bay Oval,New Zealand,bat
1153842,New Zealand,Sri Lanka,364,249,New Zealand,Saxton Oval,Sri Lanka,field
1153844,Bangladesh,New Zealand,232,233,New Zealand,McLean Park,Bangladesh,bat
1153845,Bangladesh,New Zealand,226,229,New Zealand,Hagley Oval,New Zealand,field
1153846,New Zealand,Bangladesh,330,242,New Zealand,University Oval,Bangladesh,field
1154649,United Arab Emirates,Nepal,254,176,United Arab Emirates,Kinrara Academy Oval,Nepal,field
1157378,New Zealand,Pakistan,266,219,New Zealand,Sheikh Zayed Stadium,New Zealand,bat
1157379,New Zealand,Pakistan,209,212,Pakistan,Sheikh Zayed Stadium,New Zealand,bat
1157380,Pakistan,New Zealand,279,35,Pakistan,Dubai International Cricket Stadium,Pakistan,bat
1157754,West Indies,India,322,326,India,Barsapara Cricket Stadium,India,field
1157755,India,West Indies,321,321,West Indies,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,bat
1157756,West Indies,India,283,240,West Indies,Maharashtra Cricket Association Stadium,India,field
1157757,India,West Indies,377,153,India,Brabourne Stadium,India,bat
1157758,West Indies,India,104,105,India,Greenfield International Stadium,West Indies,bat
1158066,West Indies,England,360,364,England,"Kensington Oval, Barbados",West Indies,bat
1158067,West Indies,England,289,263,West Indies,"Kensington Oval, Barbados",England,field
1158069,England,West Indies,418,389,England,"National Cricket Stadium, Grenada",West Indies,field
1158070,England,West Indies,113,115,West Indies,"Darren Sammy National Cricket Stadium, St Lucia",West Indies,field
1161014,Ireland,England,198,199,England,"The Village, Malahide",England,field
1168242,Australia,India,236,240,India,"Rajiv Gandhi International Stadium, Uppal",Australia,bat
1168243,India,Australia,250,242,India,"Vidarbha Cricket Association Stadium, Jamtha",Australia,field
1168244,Australia,India,313,281,Australia,JSCA International Stadium Complex,India,field
1168245,India,Australia,358,359,Australia,"Punjab Cricket Association IS Bindra Stadium, Mohali",India,bat
1168246,Australia,India,272,237,Australia,Arun Jaitley Stadium,Australia,bat
1168508,West Indies,Ireland,381,185,West Indies,Castle Avenue,Ireland,field
1168509,West Indies,Bangladesh,261,264,Bangladesh,Castle Avenue,West Indies,bat
1168511,Ireland,West Indies,327,331,West Indies,"The Village, Malahide",Ireland,bat
1168512,West Indies,Bangladesh,247,248,Bangladesh,"The Village, Malahide",West Indies,bat
1168513,Ireland,Bangladesh,292,294,Bangladesh,Castle Avenue,Ireland,bat
1168514,West Indies,Bangladesh,152,213,Bangladesh,"The Village, Malahide",Bangladesh,field
1168517,Zimbabwe,Ireland,254,258,Ireland,"Bready Cricket Club, Magheramason",Ireland,field
1168518,Ireland,Zimbabwe,242,237,Ireland,"Civil Service Cricket Club, Stormont",Zimbabwe,field
1168519,Zimbabwe,Ireland,190,191,Ireland,"Civil Service Cricket Club, Stormont",Zimbabwe,bat
1169332,Sri Lanka,Scotland,322,199,Sri Lanka,"Grange Cricket Club, Raeburn Place",Scotland,field
1170454,Nepal,United Arab Emirates,113,116,United Arab Emirates,ICC Academy,United Arab Emirates,field
1170455,Nepal,United Arab Emirates,242,97,Nepal,ICC Academy,Nepal,bat
1170456,United Arab Emirates,Nepal,254,255,Nepal,ICC Academy,Nepal,field
1174238,Pakistan,Australia,280,281,Australia,Sharjah Cricket Stadium,Pakistan,bat
1174239,Pakistan,Australia,284,285,Australia,Sharjah Cricket Stadium,Pakistan,bat
1174240,Australia,Pakistan,266,186,Australia,Sheikh Zayed Stadium,Australia,bat
1174241,Australia,Pakistan,277,271,Australia,Dubai International Cricket Stadium,Pakistan,field
1174242,Australia,Pakistan,327,307,Australia,Dubai International Cricket Stadium,Pakistan,field
1174844,United States of America,Papua New Guinea,164,165,Papua New Guinea,Affies Park,Papua New Guinea,field
1174845,Namibia,Oman,226,81,Namibia,Wanderers Cricket Ground,Namibia,bat
1179272,United Arab Emirates,Zimbabwe,110,111,Zimbabwe,Harare Sports Club,Zimbabwe,field
1179273,United Arab Emirates,Zimbabwe,169,185,Zimbabwe,Harare Sports Club,Zimbabwe,field
1179275,United Arab Emirates,Zimbabwe,175,129,United Arab Emirates,Harare Sports Club,United Arab Emirates,bat
1183537,Australia,New Zealand,258,187,Australia,Sydney Cricket Ground,Australia,bat
1185310,England,South Africa,258,259,South Africa,Newlands,South Africa,field
1185312,South Africa,England,256,257,England,The Wanderers Stadium,England,field
1185319,South Africa,Australia,291,217,South Africa,Boland Park,South Africa,bat
1185320,Australia,South Africa,271,274,South Africa,Mangaung Oval,Australia,bat
1185321,Australia,South Africa,254,258,South Africa,Senwes Park,South Africa,field
1187021,India,West Indies,287,291,West Indies,"MA Chidambaram Stadium, Chepauk",West Indies,field
1187022,India,West Indies,387,280,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,West Indies,field
1187023,West Indies,India,315,316,India,Barabati Stadium,India,field
1187027,India,Australia,255,258,Australia,Wankhede Stadium,Australia,field
1187028,India,Australia,340,304,India,Saurashtra Cricket Association Stadium,Australia,field
1187029,Australia,India,286,289,India,M.Chinnaswamy Stadium,Australia,bat
1187682,India,New Zealand,347,348,New Zealand,Seddon Park,New Zealand,field
1187683,New Zealand,India,273,251,New Zealand,Eden Park,India,field
1187684,India,New Zealand,296,300,New Zealand,Bay Oval,New Zealand,field
1188377,Zimbabwe,Netherlands,205,208,Netherlands,Sportpark Het Schootsveld,Zimbabwe,bat
1188378,Zimbabwe,Netherlands,290,291,Netherlands,Sportpark Het Schootsveld,Zimbabwe,bat
1188625,India,West Indies,279,210,India,"Queen's Park Oval, Trinidad",India,bat
1188626,West Indies,India,240,256,India,"Queen's Park Oval, Trinidad",West Indies,bat
1193504,Sri Lanka,Bangladesh,314,223,Sri Lanka,"R.Premadasa Stadium, Khettarama",Sri Lanka,bat
1193505,Bangladesh,Sri Lanka,238,242,Sri Lanka,"R.Premadasa Stadium, Khettarama",Bangladesh,bat
1193506,Sri Lanka,Bangladesh,294,172,Sri Lanka,"R.Premadasa Stadium, Khettarama",Sri Lanka,bat
1196670,Papua New Guinea,Oman,229,234,Oman,Mannofield Park,Oman,field
1196671,Scotland,Oman,168,169,Oman,Mannofield Park,Scotland,bat
1196672,Papua New Guinea,Scotland,205,207,Scotland,Mannofield Park,Scotland,field
1196673,Scotland,Oman,223,138,Scotland,Mannofield Park,Oman,field
1196674,Scotland,Papua New Guinea,242,204,Scotland,Mannofield Park,Papua New Guinea,field
1196675,Papua New Guinea,Oman,206,207,Oman,Mannofield Park,Oman,field
1198238,Australia,England,294,275,Australia,Old Trafford,England,field
1198239,England,Australia,231,207,England,Old Trafford,England,bat
1198240,England,Australia,302,305,Australia,Old Trafford,England,bat
1198247,Ireland,England,172,174,England,The Rose Bowl,England,field
1198248,Ireland,England,212,216,England,The Rose Bowl,Ireland,bat
1198249,England,Ireland,328,329,Ireland,The Rose Bowl,Ireland,field
1198487,Pakistan,Sri Lanka,305,238,Pakistan,National Stadium,Pakistan,bat
1198488,Sri Lanka,Pakistan,297,299,Pakistan,National Stadium,Sri Lanka,bat
1199225,United States of America,Papua New Guinea,251,159,United States of America,Central Broward Regional Park Stadium Turf Ground,United States of America,bat
1199226,Namibia,United States of America,121,122,United States of America,Central Broward Regional Park Stadium Turf Ground,Namibia,bat
1199227,United States of America,Papua New Guinea,177,115,United States of America,Central Broward Regional Park Stadium Turf Ground,United States of America,bat
1199229,Papua New Guinea,Namibia,219,222,Namibia,Central Broward Regional Park Stadium Turf Ground,Papua New Guinea,bat
1199230,Namibia,Papua New Guinea,260,233,Namibia,Central Broward Regional Park Stadium Turf Ground,Namibia,bat
1203673,Ireland,West Indies,180,184,West Indies,"Kensington Oval, Barbados",Ireland,bat
1203674,Ireland,West Indies,237,242,West Indies,"Kensington Oval, Barbados",Ireland,bat
1203675,Ireland,West Indies,203,199,Ireland,"National Cricket Stadium, Grenada",West Indies,field
1206059,United Arab Emirates,United States of America,202,206,United States of America,Sharjah Cricket Stadium,United Arab Emirates,bat
1206060,United States of America,Scotland,282,247,United States of America,Sharjah Cricket Stadium,United States of America,bat
1206062,United States of America,United Arab Emirates,213,115,United States of America,ICC Academy,United Arab Emirates,field
1206063,United States of America,Scotland,245,246,Scotland,ICC Academy,Scotland,field
1206064,Scotland,United Arab Emirates,220,224,United Arab Emirates,ICC Academy,United Arab Emirates,field
1211169,United Arab Emirates,Oman,170,171,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,field
1211170,United Arab Emirates,Namibia,222,214,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,field
1211171,Namibia,Oman,324,272,Namibia,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,bat
1211173,Namibia,United Arab Emirates,94,95,United Arab Emirates,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,bat
1213871,West Indies,Sri Lanka,289,290,Sri Lanka,Sinhalese Sports Club Ground,Sri Lanka,field
1213872,Sri Lanka,West Indies,345,184,Sri Lanka,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",West Indies,field
1213873,Sri Lanka,West Indies,307,301,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,bat
1214667,Bangladesh,Zimbabwe,321,152,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,bat
1214668,Bangladesh,Zimbabwe,322,318,Bangladesh,Sylhet International Cricket Stadium,Bangladesh,bat
1214669,Bangladesh,Zimbabwe,322,218,Bangladesh,Sylhet International Cricket Stadium,Zimbabwe,field
1215122,Oman,Nepal,197,179,Oman,Tribhuvan University International Cricket Ground,Nepal,field
1215123,United States of America,Oman,213,214,Oman,Tribhuvan University International Cricket Ground,Oman,field
1215124,Nepal,United States of America,190,155,Nepal,Tribhuvan University International Cricket Ground,United States of America,field
1215125,Nepal,Oman,249,250,Oman,Tribhuvan University International Cricket Ground,Oman,field
1215126,Oman,United States of America,276,184,Oman,Tribhuvan University International Cricket Ground,United States of America,field
1215127,United States of America,Nepal,35,36,Nepal,Tribhuvan University International Cricket Ground,Nepal,field
1223955,Australia,India,374,308,Australia,Sydney Cricket Ground,Australia,bat
1223956,Australia,India,389,338,Australia,Sydney Cricket Ground,Australia,bat
1223957,India,Australia,302,289,India,Manuka Oval,India,bat
1233461,Pakistan,Zimbabwe,281,255,Pakistan,Rawalpindi Cricket Stadium,Pakistan,bat
1233462,Zimbabwe,Pakistan,206,208,Pakistan,Rawalpindi Cricket Stadium,Zimbabwe,bat
1233463,Zimbabwe,Pakistan,278,278,Pakistan,Rawalpindi Cricket Stadium,Zimbabwe,bat
1233976,Bangladesh,New Zealand,131,132,New Zealand,University Oval,New Zealand,field
1233977,Bangladesh,New Zealand,271,275,New Zealand,Hagley Oval,New Zealand,field
1233978,New Zealand,Bangladesh,318,154,New Zealand,Basin Reserve,New Zealand,bat
1239534,Sri Lanka,England,185,189,England,"Riverside Ground, Chester-le-Street",England,field
1239535,Sri Lanka,England,241,244,England,"Kennington Oval, London",England,field
1239537,Pakistan,England,141,142,England,"Sophia Gardens, Cardiff",England,field
1239538,England,Pakistan,247,195,England,"Lord's, London",Pakistan,field
1239539,Pakistan,England,331,332,England,"Edgbaston, Birmingham",England,field
1243393,India,England,317,251,India,Maharashtra Cricket Association Stadium,England,field
1243394,India,England,336,337,England,Maharashtra Cricket Association Stadium,England,field
1243395,India,England,329,322,India,Maharashtra Cricket Association Stadium,England,field
1244022,West Indies,Bangladesh,122,125,Bangladesh,Shere Bangla National Stadium,Bangladesh,field
1244023,West Indies,Bangladesh,148,149,Bangladesh,Shere Bangla National Stadium,West Indies,bat
1244024,Bangladesh,West Indies,297,177,Bangladesh,Zahur Ahmed Chowdhury Stadium,West Indies,field
1244524,Ireland,United Arab Emirates,269,270,United Arab Emirates,Sheikh Zayed Stadium,Ireland,bat
1244525,Ireland,United Arab Emirates,228,116,Ireland,Sheikh Zayed Stadium,United Arab Emirates,field
1251572,South Africa,Pakistan,273,274,Pakistan,"SuperSport Park, Centurion",Pakistan,field
1251573,South Africa,Pakistan,341,324,South Africa,The Wanderers Stadium,Pakistan,field
1251574,Pakistan,South Africa,320,292,Pakistan,"SuperSport Park, Centurion",South Africa,field
1251951,Ireland,South Africa,290,247,Ireland,"The Village, Malahide, Dublin",South Africa,field
1251952,South Africa,Ireland,346,276,South Africa,"The Village, Malahide, Dublin",South Africa,bat
